4223454064;Capture Brush...;Przechwyć pędzel...;
2876243386;Edit Captured;Edytuj przechwycenie;
965197243;Generate Captured...;Generuj przechwycenie...;
1815636277;List;Lista;
2585065770;Thumbnail;Miniatura;
1825188791;Rename Captured...;Zmień nazwę przechwycenia...;
1838378220;Delete Captured;Usuń przechwycenie;
2995374171;Captured as Command...;Przechwycenie jako polecenie...;
624275967;Preset Manager...;Menedżer ustawień...;
707581685;Import Captured...;Importuj przechwycenie...;
2362255592;Export Captured...;Eksportuj przechwycenie...;
4211782756;Capture Brush;Przechwyć pędzel;
2669492328;New captured;Nowe przechwycenie;
36734191;Generate Captured;Generuj przechwycenie;
3796060451;Capture Paper...;Przechwyć papier...;
3388964089;Edit Paper;Edytuj papier;
953903517;Save Paper...;Zapisz papier...;
1599625419;Rename Paper...;Zmiana nazwy papieru...;
906518619;Delete Paper;Usuń papier;
3289404528;Paper as Command...;Papier jako polecenie...;
21520569;Import Paper...;Importuj papier...;
2460745551;Export Paper...;Eksportuj papier...;
343815803;Capture Paper;Przechwyć papier;
3201477347;New paper;Nowy papier;
1023882380;Save paper;Zapisz papier;
4214767292;Capture Imagestamp...;Przechwyć stempel graficzny...;
518248420;Edit Imagestamp;Edytuj stempel graficzny;
777925467;Rename Imagestamp...;Zmień nazwę stempla graficznego...;
3609584431;Delete Imagestamp;Usuń stempel graficzny;
3398012146;Imagestamp as Command...;Stempel graficzny jako polecenie...;
2550804741;Import Imagestamp...;Importuj stempel graficzny...;
2060629440;Export Imagestamp...;Eksportuj stempel graficzny...;
600254732;Capture Imagestamp;Przechwyć stempel graficzny;
359194848;New imagestamp;Nowy stempel graficzny;
1579361768;Capture Gradient...;Przechwyć gradient...;
813361000;Map Gradient;Mapuj gradient;
4101248880;Edit Gradient...;Edytuj gradient...;
24211273;Save Gradient...;Zapisz gradient...;
3914822617;Rename Gradient...;Zmień nazwę gradientu...;
3001574280;Delete Gradient;Usuń gradient;
100500230;Gradient as Command...;Gradient jako polecenie...;
1689033650;Import Gradient...;Importuj gradient...;
2401905632;Export Gradient...;Eksportuj gradient...;
1085815034;Capture Gradient;Przechwyć gradient;
2391725410;New gradient;Nowy gradient;
2228158577;Save gradient;Zapisz gradient;
2627881923;Rename Custom Shape...;Zmień nazwę niestandardowego kształtu...;
4066411843;Delete Custom Shape;Usuń niestandardowy kształt...;
3828593899;Import Custom Shape...;Importuj niestandardowy kształt...;
2619668052;Save Variant...;Zapisz wariant...;
2703397285;Rename Variant...;Zmień nazwę wariantu...;
715651287;Delete Variant;Usuń wariant;
3454597290;Set Default Variant;Ustaw domyślny wariant;
2101104632;Variant as Command...;Wariant jako polecenie...;
3157293123;Rename Category...;Zmień nazwę kategorii...;
1217983501;Delete Category;Usuń kategorię;
3783640257;Category View;Widok kategorii;
3622442972;Variant View;Widok wariantu;
3145918837;Stroke Thumbnail;Miniatura pociągnięcia;
3079975146;Restore Default Variant;Przywróć domyślny wariant;
582285317;Restore All Default Variants;Przywróć wszystkie domyślne warianty;
35160876;Import Brush...;Importuj pędzel...;
2657989743;Export Brush...;Eksportuj pędzel...;
2884537289;Save variant;Zapisz wariant;
337531753;New variant;Nowy wariant;
1227809176;Regular update;Regularna aktualizacja;
1209330262;Pre-release update;Aktualizacja przedpremierowa;
3789217915;Circular;Okrągły;
1093456864;Imagestamp;Stempel graficzny;
667616433;Captured;Przechwycenie;
971240630;Airbrush;Aerograf;
1334348007;Pixel Airbrush;Aerograf pikselowy;
521555104;Pixel;Pojedyńczy piksel;
2831527067;Hairy Brush;Włochaty pędzel;
2523113564;Watercolor;Akwarela;
4189656833;Cover;Nakładka;
1379338035;Mild Cover;Delikatna nakładka;
677398980;Buildup;Nagromadzenie;
2597566153;Eraser;Gumka;
1822323735;Smear;Rozmazywanie;
48389867;Clone;Klonuj;
2987889845;Colorize;Koloryzuj;
439880281;Warp;Osnowa;
2358112185;Other;Inna;
1647783645;Flat;Płaski;
1973044483;Soft;Miękki;
1341393708;Grainy Flat;Ziarnisty płaski;
301549248;Grainy Soft;Ziarnisty miękki;
1619674239;Grainy Edge;Ziarnisty krawędź;
4163984039;Grainy Hard;Ziarnisty twardy;
1048447764;Paint Remover Soft;Rozpuszczalnik miękki;
2543835542;Background Soft;Miękkie tło;
2272950274;Zoom In;Powiększ;
1522200131;Zoom Out;Pomniejsz;
1872187563;Twirl CW;Wirówka w prawo;
4166766475;Twirl CCW;Wirówka w lewo;
4038068178;Darken;Ściemnianie;
2276769523;Lighten;Rozjaśnianie;
281870536;Sharpen;Wyostrzanie;
2111065729;Blur;Rozmycie;
133614737;Add Grain;Dodaj ziarno;
1590050722;Difference;Różnica;
187662294;Reduce Saturation;Zmniejsz nasycenie;
954307384;Add Contrast;Dodaj kontrast;
3446969964;None;Żadna;
35839092;Pressure;Nacisk;
1820104837;Random;Losowa;
2420695925;Direction;Kierunek;
3670192771;Sequential;Sekwencja;
2594247911;Speed;Szybkość;
3999094931;Growing;Narastanie;
4048181408;Shrinking;Opadanie;
582966478;Medium Profile;Średni;
1732518066;Dull Profile;Tępy ;
2391478273;Linear Profile;Liniowy;
441980868;Watercolor Profile;Akwarela;
3857967469;1-Pixel Edge;Krawędź 1 px;
2522241384;Soft Profile;Miękki;
557429486;Normal;Normalne;
3256485552;Multiply;Mnożenie;
857710351;Screen;Ekran;
3629279534;Exclusion;Wykluczenie;
2042958820;Color Burn;Ściemnianie;
3445395730;Linear Burn;Ściemnianie liniowe;
2823256204;Color Dodge;Rozjaśnianie;
1324044197;Hard Light;Ostre światło;
47935177;Soft Light;Łagodne światło;
6025433;Average;Średni;
1805859328;Overlay;Nakładka;
2413397170;In HSL;w HSL;
1053359342;In RGB;w RGB;
3798873757;From Color Set;z ustawień koloru;
3550634205;From Gradient;z gradientu;
2834036794;Default;Domyślny;
1935398847;Repeat Edge Pixels;Powtórz piksele krawędzi;
433511515;Repeat Clone Source;Powtórz klonowanie źródła;
3387758840;Colors Only;Tylko kolory;
2472858057;With Transparency;Z przezroczystością;
1321123500;Color;Kolor;
20193171;Depth;Głębia;
2895655767;Color And Depth;Kolor i głębia;
1631541171;Uniform;Jednolita;
1287916372;Erase;Wymazywanie;
3970526038;Black;Czarny;
3900828193;Gray;Szary;
2353338955;Background Color;Kolor tła;
765196928;Angle: %d %s;Kąt: %d %s;
3222040381;Zoom: %s %s;Powiększenie: %s %s;
882423287;W: %d %s;Pion.: %d %s;
4075857149;H: %d %s;Poz.: %d %s;
1791262779;Size: %d;Rozmiar: %d;
1505441320;Could not complete your request because the clone source and the current document are the same.;Nie można zrealizować żądania, ponieważ klon źródła i bieżący dokument są takie same.;
3173526583;X: %d %s;X: %d %s;
3278873047;Y: %d %s;Y: %d %s;
534302077;Could not complete your request because the layer is locked.;Nie można zrealizować żądania, ponieważ warstwa jest zablokowana.;
8965111;Could not complete your request because the selected area is empty.;Nie można zrealizować żądania, ponieważ wybrany obszar jest pusty.;
831853587;No pixels were selected.;Nie zaznaczono żadnych pikseli.;
3653560568;No pixels are more than 50% selected. The selection edges will not be visible.;Żadne piksele nie są zaznaczone bardziej niż w 50%. Krawędzie zaznaczenia nie będą widoczne.;
1081426021;Could not complete your request because the affected area is empty or does not overlap the canvas.;Nie można zrealizować żądania, ponieważ dotknięty obszar jest pusty lub nie zachodzi na płótno.;
88912700;A: %d %s;A: %d %s;
2640865224;SX: %d %s;SX: %d %s;
3499115039;SY: %d %s;SY: %d %s;
1158909019;Could not use the clone stamp because the area to clone has not been defined (Alt-click to define a source point).;Nie można użyć stempla, ponieważ obszar do klonowania nie został zdefiniowany (kliknij z wciśniętym klawiszem Alt, aby zdefiniować punkt źródłowy).;
578076154;Custom Palette;Niestandardowa paleta;
1854298308;Command:;Polecenie:;
429913204;Brush variant;Wariant pędzla;
3227690641;Shortcut;Skrót;
3455381541;Tool;Pędzle;
1392696718;Paper;Papier;
2412616690;Imagestamp;Stempel graficzny;
3486798134;Captured;Przechwycenie;
2510927712;Gradient;Gradient;
3585365140;Target:;Cel:;
474773725;Options;Opcje;
263984693;New Guide;Nowa prowadnica;
1114512861;Orientation;Orientacja;
682470787;Horizontal;Pozioma;
639982408;Vertical;Pionowa;
3408392050;Position:;Pozycja:;
2594468726;Enter license key;Wprowadź klucz licencyjny;
2443609450;Test Artweaver Plus;Przetestuj Artweaver Plus;
676164089;License key:;Klucz licencyjny:;
592346789;Next;Dalej;
2563787490;Back;Wstecz;
1941376872;Enter license key;Wprowadź klucz licencyjny;
94088447;Back;Wstecz;
429729803;Back;Wstecz;
4183113670;Flow:;Przepływ:;
3765380646;Min Flow:;Min. przepływ:;
2319536673;Expression:;Ekspresja:;
3252769422;Pressure:;Nacisk:;
3025539174;Shape:;Kształt:;
2875161392;Angle:;Kąt:;
4060668869;Expression:;Ekspresja:;
627928350;Range:;Zakres:;
2799660516;Apply;Zastosuj;
4039776540;Layer from Background;Warstwa z tła;
2297921914;Name:;Nazwa:;
673514945;Blend:;Miesza.:;
3145890258;Color:;Kolor:;
1672016102;Normal;Normalne;
2273904637;Darken;Ciemniej;
378717121;Multiply;Mnożenie;
1455406774;Lighten;Jaśniej;
2098930487;Screen;Ekran;
1372640062;Difference;Różnica;
2926590565;Exclusion;Wykluczenie;
269554452;Color burn;Ściemnianie;
1188391707;Linear burn;Ściemnianie liniowe;
1609755906;Color dodge;Rozjaśnianie;
111776617;Hard light;Ostre światło;
1307886240;Soft light;Łagodne światło;
2612230643;Color;Kolor;
781850430;Hue;Barwa;
2607441015;Saturation;Nasycenie;
582898949;Luminosity;Jasność;
3125736660;Average;Średnie;
2280342482;Overlay;Nakładka;
786075726;None;Żaden;
1174182478;Light blue;Jasny niebieski;
1935389850;Red;Czerwony;
3398777821;Green;Zielony;
3678569370;Blue;Niebieski;
3122192339;Yellow;Żółty;
51989217;Magenta;Karmazynowy;
640355237;Cyan;Niebieskozielony;
1728423278;Light gray;Jasny szary;
4071242793;Black;Czarny;
3201198421;Custom;Niestandardowy;
422526784;Opacity:;Krycie:;
1912778813;Enable logging;Włącz dziennik;
387837909;Import clipboard;Importuj ze schowka;
2758741392;Create backup before saving;Utwórz kopię zapasową przed zapisaniem;
644953024;Framerate limit:;Limit klatek:;
2543579713;FPS;FPS;
3575260811;Resaturation:;Nasycenie:;
3451685611;Expression:;Ekspresja:;
2561115137;Bleed:;Nasączenie:;
1022780975;Dryout:;Osuszenie:;
2440082279;Enhanced Layer Blending;Ulepszone mieszanie warstw;
1986156650;Size:;Rozmiar:;
3732413005;Profile:;Profil:;
627269806;Clumpiness:;Skupianie:;
569964108;Brush;Pędzel;
835024353;Capture Brush...;Przechwyć pędzel...;
634684856;Capture Imagestamp...;Przechwyć stempel graficzny...;
3107855002;Save Variant...;Zapisz wariant...;
3510784816;Variant as Command...;Wariant jako polecenie...;
1673116938;Set Default Variant...;Ustaw domyślny wariant...;
3433710898;Restore Default Variant;Przywróć domyślny wariant;
3272658056;Preset Manager...;Menadżer ustawień predefiniowanych...;
1706737803;Reset view rotation;Zresetuj obrót widoku;
1003317995;Actual pixels;Rzeczywista wielkość;
2846664800;Switch colors;Zamień kolory;
3003081840;Recent brushes:;Ostatnio używane pędzle:;
301286352;Toggle brush palette;Przełącz na paletę pędzla;
4240238833;Mode:;Tryb:;
1039830436;Line mode;Tryb linii;
3758466553;Mirror mode;Tryb lustrzanego odbicia;
1489315770;Mirror Off;Wyłącz lustrzane odbicie;
4235547921;Vertical;Pionowe;
3375796864;Horizontal;Poziome;
1813803362;Dual Axis;Podwójna oś;
432293582;Size:;Rozmiar:;
169896042;Opacity:;Krycie:;
1615571332;Grain:;Ziarno:;
19536181;Resat:;Resat:;
6772260;Bleed:;Nasączenie:;
1237386124;Flow:;Przepływ:;
2162321630;Feature:;Funkcja:;
3990544506;Freehand Line;Linia odręczna;
1742301645;Straight Line;Linia prosta;
2778898502;Clone source;Powiel źródło;
3035820401;New document;Nowy dokument;
3232754583;Open document;Otwórz dokument;
1171996531;Save document;Zapisz dokument;
1396374561;Cut;Wytnij;
3276200597;Copy;Kopiuj;
2198948385;Paste;Wklej;
3771549753;Undo;Cofnij;
3650579925;Redo;Powtórz;
3090491029;Capture Color Set;Przechwyć zestaw kolorów;
1017884087;Tolerance:;Tolerancja:;
1206451182;Capture all layers;Przechwyć wszystkie warstwy;
3187892914;Replace current color set;Zastąp obecny zestaw kolorów;
2492368006;Mode:;Tryb:;
1228976323;Color Mode:;Tryb koloru:;
621075775;Color Method:;Metoda koloru:;
2158707214;Clone Color;Powiel kolor;
446442193;Color Variability:;Zmienność koloru:;
4143056389;± H:;± H:;
1395871276;± S:;± S:;
125178650;± L:;± L:;
3579842788;Gradient:;Gradient:;
550711497;Legacy Color Variability;Przestarzała zmienność koloru;
2693516362;Outline Color:;Kolor konturu:;
1549502847;Tolerance:;Tolerancja:;
3452174627;Color Picker;Próbnik koloru;
1538226212;new;nowy;
831739276;current;aktualny;
392732433;Select color:;Wybierz kolor:;
453297130;R;R;
1349161792;G;G;
152464135;B;B;
1473456199;H;H;
2400157009;S;S;
1838657016;V;V;
602660530;Color Set;Zestaw kolorów;
4102759130;Add color;Dodaj kolor;
2834081699;Delete color;Usuń kolor;
1756940971;Capture Color Set...;Przechwyć zestaw kolorów...;
1253485874;Add Color;Dodaj kolor;
558622445;Reset Color Set...;Resetuj zestaw kolorów...;
1232933637;Save Color Set...;Zapisz zestaw kolorów...;
1668498217;Load Color Set...;Wczytaj zestaw kolorów...;
5029550;Replace Color Set...;Zastąp zestaw kolorów...;
642987515;Sort Color Set...;Sortuj zestaw kolorów...;
2035103020;Palette Options...;Opcje palety...;
2681460871;Color Set (*.Aco)|*.aco;Zestaw kolorów (*.Aco)|*.aco;
465482388;Save Color Set;Zapisz zestaw kolorów;
1560973460;Load Color Set;Wczytaj zestaw kolorów;
3887096515;Color Set Palette Options;Opcje palety zestawu kolorów;
1741916003;Swatch size;Wielkość próbki;
3978154815;Colors;Kolory;
3757296364;Switch colors;Zamień kolory;
1856241997;Default colors;Domyślne kolory;
1321020965;Clone color;Klonuj kolor;
1243030534;R;R;
33195649;B;B;
530753397;G;G;
1585633042;Color Wheel;Koło kolorów;
1169726049;Hue Cube;Sześcian odcieni;
2677259240;Copy Color as HTML;Kopiuj kolor jako HTML;
3909897176;Copy Color as Hex Code;Kopiuj kolor jako Hex Code;
1616781428;Ratio:;Współczynnik:;
3282134618;% Width,;% szerokości,;
931684804;% Height;% wysokości;
1155740711;Crop shield;Pole wycięcia;
3557092730;Apply;Zastosuj;
1041775614;Add Command...;Dodaj polecenie...;
2091704971;Delete Command...;Usuń polecenie...;
2970737503;Rename Palette...;Zmień nazwę palety...;
567499536;Delete Palette...;Usuń paletę...;
1091558395;Palette Options...;Opcje palety...;
3665048243;Custom Palette Options;Opcje niestandardowej palety;
3703031021;Control size;Rozmiar kontrolki;
1700566407;Delete Palettes Layout;Usuń układ palet;
2986976723;Layout:;Układ:;
531866630;Deskew Document;Prostowanie dokumentu;
4224994153;Angle;Kąt;
3733260014;Maximum:;Maksimum:;
3268314852;Sensitivity;Czułość;
3089998514;Automatic threshold;Automatyczne progowanie;
1024142060;Threshold:;Progowanie:;
3948112776;Sample Size:;Wielkość próbki:;
3333401348;Point sample;Próbka punktowa;
1818420385;3 by 3 average;Średnio 3 na 3;
692301671;5 by 5 average;Średnio 5 na 5;
2958029754;Sample:;Próbka:;
2308908767;All layers;Wszystkie warstwy;
2951514189;Active layer;Aktywna warstwa;
2053123634;Point Sample;Próbka punktowa;
3353963516;3 by 3 Average;Średnio 3 na 3;
132939081;5 by 5 Average;Średnio 5 na 5;
3857162342;Copy Color as HTML;Kopiuj kolor jako HTML;
4007192241;Copy Color as Hex Code;Kopiuj kolor jako Hex Code;
7647112;Color:;Kolor:;
2766107997;Duplicate Document;Powiel dokument;
2254056104;Duplicate:;Powiel:;
3376358431;As:;Jako:;
1329799603;Duplicate merged layers only;Powiel tylko połączone warstwy;
2125288420;Duplicate Layer;Powiel warstwę;
1064144782;Duplicate:;Powiel:;
3419089373;As:;Jako:;
2523662899;Destination;Miejsce docelowe;
10012498;Document:;Dokument:;
4035440764;Name:;Nazwa:;
4199682812;Duplicate Selection;Powiel zaznaczenie;
152665152;Duplicate:;Powiel:;
197240323;As:;Jako:;
791416516;Destination;Miejsce docelowe;
2429023317;Document:;Dokument:;
1203278170;Name:;Nazwa:;
1919416097;Invert;Odwróć;
3325493088;Profile:;Profil:;
3242262004;Soft;Miękki;
4107887003;Hard;Twardy;
350438152;Square;Kwadrat;
371919447;Size:;Rozmiar:;
1615434575;Use pen pressure;Uwzględnij nacisk pióra;
4013965465;Opacity:;Krycie:;
3696424090;Impasto;Impast;
1158917171;Error;Błąd;
2805897852;Error Message;Komunikat o błędzie;
4235669449;Please tell us more;Prosimy o więcej informacji;
2314325964;Error Report;Raport o błędzie;
317965;Do not send;Nie wysyłaj;
2868600321;Progress:;Postęp:;
2862324006;Feather;Wtapianie;
3284290565;Radius:;Promień:;
1873779725;Send feedback;Wyślij opinię;
2684297256;Use lower case;Użyj małych liter;
3985981761;Use upper case;Użyj dużych liter;
455868405;File extension:;Rozszerzenie pliku:;
4145638827;Recent file list contains;Lista ostatnich plików zawiera;
3032192566;files.;plików.;
3777838025;Default;Domyślna;
501138722;Maximum;Maksymalna;
4139207730;AWD file compatability:;Kompatybilność pliku AWD:;
2470174;Default open directory:;Domyślna ścieżka odczytu:;
1970277648;Default save directory:;Domyślna ścieżka zapisu:;
2120594355;5 Minutes;5 minut;
2311269040;10 Minutes;10 minut;
4191184365;15 Minutes;15 minut;
523181594;30 Minutes;30 minut;
3023912857;Hour;1 godzinę;
4223255541;Automatically save recovery information every:;Automatycznie zapisuj informacje odzyskiwania co:;
3727334227;File Information;Informacje o pliku;
1246646892;Fill;Wypełnij;
572474651;Contents;Zawartość;
1106343627;Foreground color;Kolor pierwszoplanowy;
1282084477;Background color;Kolor tła;
1639430418;Black;Czarny;
3305137571;50% gray;50% szarości;
1292928441;White;Biały;
1118752702;Gradient;Gradient;
422337011;Use:;Użyj:;
862922177;Impasto;Impast;
922733192;Blending;Mieszanie;
3961739868;Opacity:;Krycie:;
690498032;Preserve transparency;Utrzymaj przezroczystość;
3780775695;Type:;Typ:;
68149332;Method:;Metoda:;
1725482362;Category:;Kategoria:;
2466556590;Opacity:;Krycie:;
2614481422;Expression:;Ekspresja:;
3621838553;Anti-aliased;Wygładzanie;
2997476377;Main window click:;Kliknięcie okna głównego:;
244781102;New document;Nowy dokument;
2802093872;Open document;Otwórz dokument;
648810216;No function;Brak funkcji;
2719598401;Document interpolation:;Interpolacja dokumentu:;
1177970940;Nearest neighbor;Najbliższe otoczenie;
183050180;Linear;Liniowa;
1988691616;Linear smoother;Gładka liniowa;
2104428434;Linear sharper;Ostra liniowa;
3300714255;Save palette locations;Zapisz położenie palet;
4064963042;Export clipboard;Eksportuj schowek;
759414456;Scale new documents;Skaluj nowe dokumenty;
2865671008;Overscroll;Przewijaj poza obszar roboczy;
3518162889;Reset all warning dialogs;Zresetuj wszystkie ostrzeżenia;
716054551;Name:;Nazwa:;
1887219312;Size:;Rozmiar:;
3664058168;Bristles;Włosie;
2340391925;Amount:;Ilość:;
3287907027;Clumpiness:;Skupianie:;
2864725363;Edit Gradient;Edytuj gradient;
3419572593;Segment;Segment;
2441214546;Color:;Kolor:;
2857363438;Position:;Pozycja:;
1537085829;Opacity:;Krycie:;
1258447455;Delete;Usuń;
1247060390;Spiral gradient;Gradient spiralny;
2459830543;Bi-linear gradient;Gradient dwuliniowy;
3120465777;Linear gradient;Gradient liniowy;
3031789233;Radial gradient;Gradient promienisty;
1146201262;Square gradient;Gradient kwadratowy;
3173019163;Conical gradient;Gradient stożkowy;
2189715794;Opacity:;Krycie:;
1086741345;Reverse;Odwrócone;
655477669;Interactive;Interaktywne;
4278518206;Apply;Zastosuj;
4109210730;Texture:;Tekstura:;
790032391;Grain:;Ziarno:;
2792191699;Expression:;Ekspresja:;
369466511;Randomize Texture;Losuj teksturę;
2239542170;Custom;Niestandardowy;
122707282;Light blue;Jasny niebieski;
2461695490;Red;Czerwony;
4289803355;Light green;Jasny zielony;
941046580;Blue;Niebieski;
1219969532;Yellow;Żółty;
1019085089;Magenta;Karmazynowy;
2719431977;Cyan;Niebieskozielony;
2326309522;Orange;Pomarańczowy;
1688502792;Green;Zielony;
1609779100;Light gray;Jasny szary;
957414298;Black;Czarny;
2177027742;Guide color:;Kolor prowadnicy:;
304337942;Grid color:;Kolor siatki:;
3154810284;Grid size:;Rozmiar siatki:;
1903596709;Symmetry color:;Kolor osi symetrii:;
8755348;Actual Pixels;Rzeczywista wielkość;
3148985222;Fit on Screen;Dopasuj do ekranu;
1326724369;Print Size;Rozmiar w druku;
3564725362;Center Document;Wyśrodkuj dokument;
2190431474;History;Historia;
3517832207;Undo;Cofnij;
1274370242;Redo;Powtórz;
3256047496;Step Forward;Krok do przodu;
1969340335;Step Backward;Krok do tyłu;
2590486381;Clear;Wyczyść;
951404161;Imagestamp:;Stempel graficzny:;
403204931;Expression:;Ekspresja:;
2899883259;Draw To:;Rysuj do:;
2865341434;Method:;Metoda:;
1551740973;Invert;Odwróć;
2026831964;Depth:;Głębia:;
2215450559;Expression:;Ekspresja:;
1978916556;Smoothing:;Wygładzanie:;
2752667047;Impasto;Impast;
2858618534;Surface Lighting;Oświetlenie powierzchni;
4002356425;Light source;Źródło światła;
3123433316;Amount:;Ilość:;
2421281870;Exposure:;Ekspozycja:;
1979683992;Shine:;Połysk:;
621502425;Reset;Resetuj;
2592796940;Enable Impasto;Włącz impast;
3155079383;Info;Informacje;
3898991936;W:;Pion.:;
2923055475;H:;Poz.:;
3983887650;Dpi:;Dpi:;
2035661283;R:;R:;
37182533;G:;G:;
941818097;B:;B:;
2298663909;X:;X:;
2110865134;Y:;Y:;
3691604055;Palette Options...;Opcje palety...;
4049787094;Info Palette Options;Opcje palety informacje;
1239958085;Color readout;Odczyt koloru;
340977637;Mode:;Tryb:;
3864617349;Auto;Automatyczny;
1252840562;8-bit (0-255);8 bitów (0-255);
3266959100;16-bit (0-32768);16 bitów (0-32768);
3614257215;Mouse coordinates;Współrzędne myszki;
976949250;Units:;Jednostki:;
2491231726;Default;Domyślne;
4163671159;Color theme:;Motyw kolorystyczny:;
3479744032;System default;Domyślny systemowy;
1226363564;Light;Jasny;
4072035685;Dark;Ciemny;
3382213475;Show on-canvas information;Pokaż informacje na płótnie;
3912527447;Show font preview;Pokaż podgląd czcionki;
3998958051;Show filter full preview;Pokaż pełny podgląd filtra;
1252706941;On-canvas information position:;Położenie informacji na płótnie:;
177678333;Top left;Lewy górny;
1666112218;Top right;Prawy górny;
2088712451;Bottom left;Lewy dolny;
2527016084;Bottom right;Prawy dolny;
4209186484;Icon style:;Styl ikon:;
2963867107;Filled;Wypełnione;
4272854687;Colored;Kolorowe;
994616959;Jitter:;Drganie:;
1735582545;Expression:;Ekspresja:;
2479599555;Drift w/ Continous Time Deposition;Dryf z ciągłym nanoszeniem;
2516504032;Scale Jitter with Size;Skaluj drgania z rozmiarem;
2988211288;Keyboard Shortcuts;Skróty klawiszowe;
1074778392;Set:;Ustawienia:;
1168184564;Shortcuts for:;Skróty dla:;
3583758439;Application menus;Menu aplikacji;
358656981;Tools;Narzędzia;
380148535;Misc;Pozostałe;
3495743731;Shortcut;Skrót;
676349771;Save...;Zapisz...;
2741540406;Delete...;Usuń...;
911435504;Clear;Wyczyść;
2894358326;Export...;Eksportuj...;
1954828419;Keyboard Shortcuts (*.Htm)|*.htm;Skróty klawiszowe (*.htm)|*.htm;
1791496430;Export Keyboard Shortcuts;Eksportuj skróty klawiszowe;
3029110346;Active language:;Aktywny język:;
2855652410;Author:;Autor:;
486799341;Comment:;Komentarz:;
4289002094;Version:;Wersja:;
710306738;Creation date:;Data utworzenia:;
1788218742;Select all;Zaznacz wszystko;
1766006951;Select layer content;Zaznacz zawartość warstwy;
3640020909;Deselect;Odznacz;
1669510807;Inverse;Odwróć;
1970894172;Mode:;Tryb:;
1940412266;Add to selection;Dodaj do zaznaczenia;
3859018535;Intersect with selection;Przytnij z zaznaczenia;
2016881800;New selection;Nowe zaznaczenie;
195661489;Subtract from selection;Odejmij od zaznaczenia;
2793699204;Shape:;Kształt:;
685298325;Polygon;Wielokąt;
885123543;Lasso;Lasso;
1680382017;Feather:;Wtapianie:;
1002689096;Anti-aliased;Wygładzanie;
4280290987;Layer Group Properties;Właściwości grupy warstw;
969932788;General;Ogólne;
3321767137;Name:;Nazwa:;
1660829578;Color:;Kolor:;
1370540271;None;Żaden;
593444188;Light blue;Jasny niebieski;
1029581457;Red;Czerwony;
3417618387;Green;Zielony;
893714435;Blue;Niebieski;
934669174;Yellow;Żółty;
2548868026;Magenta;Karmazynowy;
1925428190;Cyan;Niebieskozielony;
2488261076;Light gray;Jasny szary;
50236121;Black;Czarny;
2129838442;Custom;Niestandardowy;
3704078057;Layer Properties;Właściwości warstwy;
3488762157;Position;Pozycja;
292828979;X:;X:;
1843408870;Y:;Y:;
64299850;Width:;Szerokość:;
139329204;Height:;Wysokość:;
4123701766;General;Ogólne;
452978305;Name:;Nazwa:;
3649001291;Blend:;Miesza.:;
2567001815;Normal;Normalne;
4106344952;Darken;Ciemniej;
1810485649;Multiply;Mnożenie;
1316966931;Lighten;Jaśniej;
434881836;Screen;Ekran;
3614701331;Difference;Różnica;
4273037844;Exclusion;Wykluczenie;
736581788;Color burn;Ściemnianie;
901083091;Linear burn;Ściemnianie liniowe;
3156944152;Color dodge;Rozjaśnianie;
2300025294;Hard light;Ostre światło;
755974370;Soft light;Łagodne światło;
3413392107;Color;Kolor;
1978337151;Hue;Barwa;
1224770536;Saturation;Nasycenie;
1651695472;Luminosity;Jasność;
1906085794;Average;Średnie;
3766923684;Overlay;Nakładka;
3405525622;Opacity:;Krycie:;
1495363126;Color:;Kolor:;
3413171019;None;Żaden;
4139695381;Light blue;Jasny niebieski;
826167936;Red;Czerwony;
3759182955;Green;Zielony;
1082521301;Blue;Niebieski;
1105447887;Yellow;Żółty;
3769004997;Magenta;Karmazynowy;
2115434151;Cyan;Niebieskozielony;
2188594301;Light gray;Jasny szary;
2226443233;Black;Czarny;
4219896030;Custom;Niestandardowy;
1839015630;Layers;Warstwy;
1483873786;Normal;Normalnie;
3737313760;Darken;Ciemniej;
188605421;Multiply;Mnożenie;
1744339906;Lighten;Jaśniej;
1158287562;Screen;Ekran;
343117880;Difference;Różnica;
191446642;Exclusion;Wykluczenie;
2011681677;Color burn;Wypalanie koloru;
3022578990;Linear burn;Wypalanie liniowe;
3251989028;Color dodge;Skok koloru;
239789219;Hard light;Ostre światło;
1629946296;Soft light;Łagodne światło;
456669518;Color;Kolor;
2979751094;Hue;Barwa;
22632527;Saturation;Nasycenie;
2341228785;Luminosity;Jasność;
2746163877;Average;Średnie;
546717479;Overlay;Nakładka;
3860227402;Opacity:;Krycie:;
2126875130;Bring forward;Przesuń do przodu;
25433273;Send backward;Przesuń do tyłu;
391212002;Layer properties;Właściwości warstwy;
55376898;Merge down;Połącz niższe;
1076827590;Duplicate layer;Powiel warstwę;
1731610294;Delete layer;Usuń warstwę;
1697874;New layer;Nowa warstwa;
4137157054;New layer group;Nowa grupa warstw;
418720094;Lock:;Zablokuj:;
23980289;Lock position;Zablokuj pozycję;
3024554816;Lock all;Zablokuj wszystko;
3255945676;Lock transparency;Zablokuj przezroczystość;
1373006438;Layer Properties...;Właściwości warstwy...;
895121057;Layer from Background...;Warstwa z tła...;
2152039561;Duplicate Layer...;Powiel warstwę...;
3091697463;Delete Layer;Usuń warstwę;
2658645635;Expand Layer;Rozwiń warstwę;
4005132083;Layer Group Properties...;Właściwości grupy warstw...;
